fips,state,fi_rate,total_fi_people,child_fi_rate,num_fi_children,cost_per_meal,est_annual_food_budget_shortfall,region
51073,VA,8.1,3010,12.9, 970 ,2.76,1420000.0,S
51075,VA,6.9,1530,10.5, 430 ,3.4,889000.0,S
51077,VA,11.7,1840,20.8, 570 ,2.97,934000.0,S
51079,VA,7.3,1410,12.0, 560 ,3.35,807000.0,S
51081,VA,16.8,1950,16.0, 310 ,2.84,946000.0,S
51083,VA,15.8,5530,17.5, 1270 ,2.78,2624000.0,S
51085,VA,6.6,6810,11.1, 2600 ,3.14,3645000.0,S
51087,VA,11.9,38530,13.3, 10020 ,3.11,20457000.0,S
51089,VA,13.9,7200,19.4, 1980 ,2.72,3346000.0,S
51091,VA,7.9,170,14.3, 40 ,3.02,88000.0,S
51093,VA,10.3,3730,14.1, 1070 ,3.3,2100000.0,S
51095,VA,8.0,5820,11.7, 1750 ,3.86,3833000.0,S
51097,VA,12.1,850,19.4, 260 ,3.13,454000.0,S
51099,VA,8.1,2070,11.8, 780 ,3.3,1164000.0,S
51101,VA,9.4,1530,16.0, 610 ,3.12,815000.0,S
51103,VA,12.7,1380,14.1, 240 ,3.26,768000.0,S
51105,VA,14.4,3530,21.9, 1010 ,2.85,1717000.0,S
51107,VA,3.4,12570,8.2, 8920 ,3.66,7854000.0,S
51109,VA,9.9,3460,13.8, 1000 ,3.11,1833000.0,S
51111,VA,14.5,1790,17.7, 410 ,2.87,877000.0,S
51113,VA,9.0,1180,12.0, 330 ,3.01,607000.0,S
51115,VA,8.6,760,16.1, 220 ,3.09,400000.0,S
51117,VA,15.2,4710,16.8, 990 ,2.94,2363000.0,S
51119,VA,10.1,1090,13.9, 230 ,3.19,593000.0,S
51121,VA,13.8,13440,14.1, 2160 ,3.44,7886000.0,S
51125,VA,10.8,1600,15.5, 430 ,3.19,870000.0,S
51127,VA,6.9,1420,11.1, 470 ,3.31,801000.0,S
51131,VA,16.0,1920,20.4, 490 ,3.05,1000000.0,S
51133,VA,12.4,1520,18.0, 340 ,3.19,828000.0,S
51135,VA,17.2,2670,15.5, 480 ,2.88,1310000.0,S
51137,VA,8.6,3040,13.8, 1070 ,3.22,1672000.0,S
51139,VA,11.7,2780,18.7, 900 ,3.03,1438000.0,S
51141,VA,11.9,2140,22.2, 720 ,2.95,1076000.0,S
51143,VA,12.4,7670,16.5, 2020 ,3.13,4094000.0,S
51145,VA,6.2,1760,10.6, 570 ,3.1,930000.0,S
51147,VA,16.0,3660,15.4, 580 ,2.83,1765000.0,S
51149,VA,12.3,4640,15.3, 1240 ,3.16,2506000.0,S
51153,VA,5.8,26320,10.0, 12500 ,3.22,14471000.0,S
51155,VA,11.1,3810,17.5, 1090 ,2.89,1877000.0,S
51157,VA,8.0,590,12.4, 170 ,3.14,316000.0,S
51159,VA,13.1,1160,17.4, 260 ,3.09,613000.0,S
51161,VA,8.0,7430,12.3, 2380 ,3.21,4073000.0,S
51163,VA,10.1,2260,17.0, 680 ,2.91,1124000.0,S
51165,VA,7.8,6160,13.4, 2360 ,2.88,3023000.0,S
51167,VA,11.4,3150,18.2, 990 ,2.92,1568000.0,S
51169,VA,10.7,2400,16.7, 700 ,2.75,1124000.0,S
51171,VA,8.2,3530,13.1, 1190 ,3.12,1880000.0,S
51173,VA,12.0,3750,18.4, 1140 ,2.89,1851000.0,S
51175,VA,12.9,2330,13.9, 490 ,3.05,1214000.0,S
51177,VA,7.7,10010,11.8, 3920 ,3.01,5138000.0,S
51179,VA,6.3,8820,10.1, 3780 ,3.15,4738000.0,S
51181,VA,14.6,980,15.2, 190 ,3.0,502000.0,S
51183,VA,18.2,2110,17.6, 310 ,3.02,1087000.0,S
51185,VA,11.5,4910,18.2, 1500 ,2.82,2364000.0,S
51187,VA,8.0,3140,13.7, 1200 ,2.93,1570000.0,S
51191,VA,10.0,5450,16.2, 1660 ,3.01,2799000.0,S
51193,VA,10.8,1910,11.0, 370 ,3.2,1042000.0,S
51195,VA,13.9,5510,20.4, 1620 ,2.89,2717000.0,S
51197,VA,10.9,3170,17.1, 1010 ,2.97,1607000.0,S
51199,VA,7.4,4960,11.1, 1800 ,3.25,2749000.0,S
51510,VA,10.0,15520,12.1, 3390 ,3.56,9424000.0,S
51520,VA,14.5,2480,21.4, 750 ,2.95,1250000.0,S
51530,VA,13.3,860,19.9, 270 ,2.99,439000.0,S
51540,VA,15.8,7350,14.6, 1060 ,4.34,5446000.0,S
51550,VA,11.0,25870,13.2, 7620 ,2.95,13009000.0,S
51570,VA,11.4,2010,15.8, 630 ,3.03,1040000.0,S
51580,VA,14.1,800,21.0, 230 ,2.81,384000.0,S
51590,VA,19.9,8340,19.5, 1800 ,2.61,3716000.0,S
51595,VA,24.4,1340,24.9, 350 ,2.81,643000.0,S
51600,VA,4.8,1130,8.8, 450 ,3.04,586000.0,S
51610,VA,4.9,680,7.8, 270 ,3.77,438000.0,S
51620,VA,20.2,1680,17.2, 350 ,3.06,878000.0,S
51630,VA,14.9,4200,15.0, 880 ,3.76,2697000.0,S
51640,VA,12.3,840,17.7, 240 ,2.87,411000.0,S
51650,VA,16.9,23080,15.8, 4630 ,2.93,11544000.0,S
51660,VA,15.4,8160,14.8, 1270 ,3.15,4392000.0,S
51670,VA,18.5,4130,19.7, 1130 ,3.35,2364000.0,S
51678,VA,14.4,1020,16.1, 90 ,3.04,529000.0,S
51680,VA,17.4,13780,18.6, 2850 ,2.92,6859000.0,S
51683,VA,5.0,2080,10.9, 1210 ,3.04,1078000.0,S
51685,VA,4.6,730,11.4, 490 ,3.2,398000.0,S
51690,VA,20.3,2690,21.0, 650 ,2.76,1269000.0,S
51700,VA,16.3,29470,16.7, 7060 ,2.9,14601000.0,S
51710,VA,18.3,45010,18.4, 9070 ,3.15,24194000.0,S
51720,VA,16.7,670,22.2, 200 ,2.86,327000.0,S
51730,VA,25.9,8280,23.3, 1550 ,2.84,4014000.0,S
51735,VA,5.6,680,10.7, 290 ,2.98,346000.0,S
51740,VA,18.6,17750,18.6, 4180 ,2.81,8506000.0,S
51750,VA,19.6,3400,17.1, 330 ,3.21,1864000.0,S
51760,VA,20.3,44840,20.2, 8040 ,3.07,23498000.0,S
51770,VA,16.4,16330,19.0, 4200 ,2.8,7804000.0,S
51775,VA,9.5,2440,13.6, 680 ,3.09,1287000.0,S
51790,VA,12.1,2930,15.4, 700 ,3.16,1582000.0,S
51800,VA,13.4,11810,13.6, 2980 ,3.18,6401000.0,S
51810,VA,9.7,43640,12.3, 12540 ,3.16,23524000.0,S
51820,VA,12.8,2770,16.6, 840 ,2.76,1302000.0,S
51830,VA,15.1,2240,14.4, 240 ,3.22,1229000.0,S
51840,VA,10.6,2920,14.1, 890 ,3.41,1700000.0,S
53001,WA,7.6,1470,19.9, 1350 ,3.0,754000.0,W
53003,WA,12.5,2790,19.6, 910 ,2.92,1391000.0,W
53005,WA,10.6,20210,18.8, 9620 ,2.93,10109000.0,W
53007,WA,9.5,7110,17.1, 3100 ,3.39,4112000.0,W
53009,WA,14.5,10670,24.0, 3100 ,3.12,5681000.0,W
53011,WA,11.5,52750,17.7, 20200 ,3.11,27953000.0,W
53013,WA,12.9,520,19.9, 150 ,3.0,266000.0,W
53015,WA,14.0,14510,21.1, 5020 ,2.96,7331000.0,W
53017,WA,9.2,3720,18.2, 1950 ,3.0,1904000.0,W
53019,WA,18.0,1360,26.5, 370 ,3.05,708000.0,W
53021,WA,7.1,6340,18.6, 5510 ,2.93,3172000.0,W
53023,WA,12.8,290,19.6, 100 ,3.03,150000.0,W
53025,WA,9.4,8820,18.7, 5260 ,2.95,4437000.0,W
53027,WA,14.3,10200,21.8, 3260 ,3.3,5747000.0,W
53029,WA,11.7,9410,18.4, 2770 ,3.61,5802000.0,W
53031,WA,13.0,3970,21.2, 850 ,4.04,2740000.0,W
53033,WA,11.5,244170,15.5, 68000 ,3.55,147915000.0,W
53035,WA,11.6,30000,17.4, 9400 ,3.22,16499000.0,W
53037,WA,14.9,6500,17.5, 1360 ,3.5,3887000.0,W
53039,WA,12.5,2650,20.1, 850 ,4.76,2150000.0,W
53041,WA,13.7,10410,21.0, 3490 ,3.13,5557000.0,W
53043,WA,12.2,1260,20.8, 460 ,3.02,649000.0,W
53045,WA,13.1,8030,22.3, 2670 ,3.1,4250000.0,W
53047,WA,14.1,5840,23.1, 2230 ,2.96,2955000.0,W
53049,WA,14.1,2960,22.5, 810 ,4.38,2210000.0,W
53051,WA,14.3,1870,21.7, 560 ,3.01,961000.0,W
53053,WA,13.2,111260,18.6, 37520 ,3.19,60630000.0,W
53055,WA,10.7,1730,17.8, 400 ,3.25,959000.0,W
53057,WA,11.3,13690,18.9, 5140 ,3.16,7393000.0,W
53059,WA,13.1,1510,20.5, 470 ,3.16,815000.0,W
53061,WA,10.3,79670,15.9, 28210 ,3.27,44411000.0,W
53063,WA,14.1,69230,20.0, 22000 ,3.0,35421000.0,W
53065,WA,14.1,6180,22.1, 2140 ,3.08,3253000.0,W
53067,WA,12.3,33070,18.1, 10690 ,3.16,17838000.0,W
53069,WA,12.8,520,21.1, 150 ,3.06,272000.0,W
53071,WA,11.1,6640,17.7, 2280 ,3.43,3891000.0,W
53073,WA,13.2,28070,17.8, 7550 ,3.27,15675000.0,W
53075,WA,18.3,8760,18.1, 1310 ,3.58,5345000.0,W
53077,WA,9.4,23330,20.5, 15220 ,2.95,11725000.0,W
54001,WV,15.0,2530,22.0, 740 ,2.88,1245000.0,S
54003,WV,11.3,12570,15.9, 4250 ,2.89,6206000.0,S
54005,WV,15.3,3550,24.0, 1230 ,2.73,1653000.0,S
54007,WV,15.1,2170,23.5, 680 ,2.88,1065000.0,S
54009,WV,12.4,2860,19.1, 800 ,3.0,1463000.0,S
54011,WV,15.9,15270,20.1, 3850 ,2.74,7144000.0,S
54013,WV,15.0,1110,22.8, 330 ,2.79,529000.0,S
54015,WV,16.3,1450,22.0, 450 ,2.81,695000.0,S
54017,WV,11.2,960,15.6, 230 ,2.81,460000.0,S
54019,WV,14.5,6470,21.2, 1970 ,2.83,3126000.0,S
54021,WV,16.9,1410,22.3, 290 ,2.85,685000.0,S
54023,WV,11.8,1380,16.3, 370 ,2.98,701000.0,S
54025,WV,13.4,4750,18.8, 1320 ,2.96,2402000.0,S
54027,WV,13.3,3120,19.3, 910 ,2.91,1552000.0,S
54029,WV,13.0,3880,19.8, 1160 ,2.78,1842000.0,S
54031,WV,12.2,1690,20.0, 550 ,2.96,852000.0,S
54033,WV,12.2,8340,16.9, 2500 ,2.74,3901000.0,S
54035,WV,12.5,3640,18.0, 1150 ,2.86,1778000.0,S
54037,WV,9.4,5260,13.3, 1690 ,2.96,2656000.0,S
54039,WV,13.9,26150,19.0, 7270 ,2.8,12498000.0,S
54041,WV,14.7,2400,22.2, 760 ,2.86,1173000.0,S
54043,WV,15.6,3320,24.2, 1160 ,3.1,1755000.0,S
54045,WV,15.8,5450,22.4, 1590 ,2.78,2581000.0,S
54047,WV,19.9,3930,28.2, 1120 ,2.78,1862000.0,S
54049,WV,12.8,7270,18.3, 2080 ,3.21,3988000.0,S
54051,WV,12.6,4040,19.4, 1260 ,2.96,2040000.0,S
54053,WV,14.2,3830,21.4, 1210 ,2.92,1911000.0,S
54055,WV,15.3,9350,21.8, 2740 ,2.82,4499000.0,S
54057,WV,13.6,3720,17.9, 1010 ,2.92,1855000.0,S
54059,WV,18.3,4610,27.0, 1510 ,3.05,2403000.0,S
54061,WV,14.7,15270,15.5, 2620 ,3.04,7911000.0,S
54063,WV,12.2,1650,19.9, 540 ,2.95,830000.0,S
54065,WV,10.2,1790,14.4, 480 ,2.99,912000.0,S
54067,WV,14.1,3590,22.3, 1140 ,2.94,1801000.0,S
54069,WV,12.7,5450,16.9, 1390 ,3.13,2913000.0,S
54071,WV,12.4,890,19.8, 250 ,2.95,448000.0,S
54073,WV,13.1,980,21.4, 310 ,2.71,454000.0,S
54075,WV,13.1,1120,23.0, 340 ,2.88,550000.0,S
54077,WV,11.9,4030,18.2, 1190 ,3.02,2080000.0,S
54079,WV,9.8,5570,14.3, 1850 ,2.79,2656000.0,S
54081,WV,14.1,10860,19.7, 3180 ,2.76,5112000.0,S
54083,WV,13.8,4010,19.0, 1060 ,2.94,2012000.0,S
54085,WV,13.2,1320,20.2, 410 ,2.68,603000.0,S
54087,WV,14.8,2130,21.8, 680 ,2.81,1020000.0,S
54089,WV,14.4,1900,20.3, 460 ,2.81,910000.0,S
54091,WV,12.2,2070,17.9, 620 ,2.95,1042000.0,S
54093,WV,11.9,840,19.3, 240 ,3.02,433000.0,S
54095,WV,13.7,1220,20.5, 370 ,2.83,589000.0,S
54097,WV,14.5,3570,21.4, 1080 ,2.91,1773000.0,S
54099,WV,14.3,5870,22.0, 1920 ,2.79,2792000.0,S
54101,WV,16.4,1420,23.8, 420 ,2.91,706000.0,S
54103,WV,15.2,2410,25.6, 830 ,2.85,1172000.0,S
54105,WV,14.8,860,25.0, 320 ,2.7,396000.0,S
54107,WV,13.4,11510,20.1, 3650 ,2.63,5167000.0,S
54109,WV,14.9,3290,22.2, 1040 ,3.14,1766000.0,S
55001,WI,10.1,2030,19.9, 600 ,2.91,1007000.0,M
55003,WI,11.6,1820,18.7, 660 ,3.25,1009000.0,M
55005,WI,9.6,4360,16.6, 1640 ,2.81,2091000.0,M
55007,WI,9.7,1450,18.7, 500 ,2.99,739000.0,M
55009,WI,9.2,23800,15.2, 9530 ,2.97,12073000.0,M
55011,WI,9.3,1230,16.4, 460 ,3.09,648000.0,M
55013,WI,10.7,1640,19.5, 540 ,2.94,824000.0,M
55015,WI,6.5,3220,13.2, 1640 ,2.86,1569000.0,M
55017,WI,9.6,6100,16.0, 2300 ,2.73,2837000.0,M
55019,WI,9.2,3170,16.7, 1690 ,2.95,1598000.0,M
55021,WI,8.2,4640,14.5, 1830 ,2.75,2177000.0,M
55023,WI,10.5,1710,18.1, 620 ,2.75,803000.0,M
55025,WI,10.1,52980,13.5, 14840 ,3.21,28985000.0,M
55027,WI,8.6,7590,14.6, 2640 ,2.83,3664000.0,M
55029,WI,8.4,2310,14.9, 670 ,3.61,1423000.0,M
55031,WI,11.6,5030,17.9, 1580 ,2.75,2361000.0,M
55033,WI,10.2,4530,15.6, 1380 ,2.69,2082000.0,M
55035,WI,11.0,11250,15.2, 3190 ,2.98,5725000.0,M
55037,WI,8.6,370,15.4, 110 ,2.86,180000.0,M
55039,WI,8.3,8430,14.3, 3200 ,2.94,4228000.0,M
55041,WI,12.1,1090,20.3, 370 ,2.83,526000.0,M
55043,WI,11.0,5670,16.4, 1730 ,2.68,2592000.0,M
55045,WI,8.2,3020,14.6, 1230 ,2.68,1379000.0,M
55047,WI,9.4,1760,16.7, 710 ,2.92,876000.0,M
55049,WI,8.5,2000,14.1, 780 ,3.25,1109000.0,M
55051,WI,12.1,700,20.4, 170 ,3.29,393000.0,M
55053,WI,9.9,2030,17.7, 800 ,3.11,1077000.0,M
55055,WI,8.5,7200,15.0, 2790 ,2.88,3541000.0,M
55057,WI,10.0,2650,18.3, 980 ,2.86,1295000.0,M
55059,WI,10.4,17430,17.3, 6940 ,2.85,8484000.0,M
55061,WI,8.1,1650,14.5, 650 ,3.15,886000.0,M
55063,WI,11.0,12890,14.9, 3530 ,3.04,6683000.0,M
55065,WI,8.3,1390,15.3, 640 ,2.82,668000.0,M
55067,WI,10.8,2080,18.6, 700 ,2.82,1000000.0,M
55069,WI,8.8,2470,15.4, 840 ,2.75,1159000.0,M
55071,WI,9.0,7190,15.9, 2670 ,2.85,3496000.0,M
55073,WI,9.0,12110,15.5, 4890 ,2.85,5887000.0,M
55075,WI,10.7,4340,18.2, 1440 ,2.64,1955000.0,M
55077,WI,9.2,1390,16.8, 500 ,2.84,675000.0,M
55078,WI,17.2,780,29.6, 430 ,2.71,361000.0,M
55079,WI,15.4,147430,19.2, 44590 ,2.82,70920000.0,M
55081,WI,9.6,4360,16.9, 1950 ,2.65,1974000.0,M
55083,WI,8.1,3040,15.3, 1160 ,3.02,1567000.0,M
55085,WI,8.4,2980,15.6, 940 ,2.78,1413000.0,M
55087,WI,8.4,15460,14.6, 6430 ,3.0,7903000.0,M
55089,WI,7.0,6120,12.6, 2410 ,3.05,3185000.0,M
55091,WI,9.4,690,17.1, 270 ,3.02,355000.0,M
55093,WI,9.1,3740,14.6, 1270 ,3.94,2518000.0,M
55095,WI,8.9,3870,16.1, 1510 ,3.28,2169000.0,M
55097,WI,10.1,7070,14.6, 2030 ,3.02,3646000.0,M
55099,WI,9.7,1310,16.1, 380 ,2.89,647000.0,M
55101,WI,10.0,19500,16.3, 7530 ,2.83,9416000.0,M
55103,WI,9.9,1750,17.1, 670 ,3.04,909000.0,M
55105,WI,10.4,16810,17.9, 6830 ,2.74,7856000.0,M
55107,WI,11.0,1560,19.7, 590 ,2.89,769000.0,M
55109,WI,6.9,6000,12.9, 2900 ,2.72,2790000.0,M
55111,WI,9.2,5850,16.1, 2350 ,2.87,2861000.0,M
55113,WI,12.0,1960,22.4, 730 ,2.9,971000.0,M
55115,WI,9.1,3750,16.7, 1490 ,2.55,1634000.0,M
55117,WI,8.2,9470,14.1, 3700 ,3.03,4902000.0,M
55119,WI,9.2,1870,15.9, 780 ,3.09,986000.0,M
55121,WI,8.0,2370,14.3, 1040 ,3.28,1328000.0,M
55123,WI,10.5,3180,18.8, 1490 ,3.11,1687000.0,M
55125,WI,11.0,2350,19.1, 690 ,3.55,1425000.0,M
55127,WI,8.7,9000,14.7, 3290 ,2.88,4425000.0,M
55129,WI,9.9,1550,18.3, 550 ,2.95,781000.0,M
55131,WI,6.8,9110,12.8, 3920 ,2.85,4425000.0,M
55133,WI,6.4,25500,12.2, 10770 ,3.03,13195000.0,M
55135,WI,9.1,4710,16.6, 1800 ,2.58,2071000.0,M
55137,WI,8.7,2100,16.3, 740 ,3.17,1138000.0,M
55139,WI,10.1,17170,15.8, 5580 ,2.96,8680000.0,M
55141,WI,9.7,7090,16.5, 2630 ,2.91,3515000.0,M
56001,WY,16.3,6170,14.9, 930 ,3.41,3587000.0,W
56003,WY,12.3,1460,16.8, 510 ,3.14,781000.0,W
56005,WY,11.2,5390,17.0, 2290 ,3.19,2936000.0,W
56007,WY,11.1,1740,16.1, 590 ,3.46,1026000.0,W
56009,WY,10.9,1540,15.4, 550 ,3.14,824000.0,W
56011,WY,9.9,730,13.6, 240 ,3.2,399000.0,W
56013,WY,13.6,5480,19.8, 2020 ,3.19,2981000.0,W
56015,WY,11.1,1500,17.1, 480 ,3.12,798000.0,W
56017,WY,12.7,600,19.4, 190 ,3.25,332000.0,W
56019,WY,12.7,1090,16.8, 320 ,3.18,591000.0,W
56021,WY,10.9,10600,15.4, 3490 ,3.14,5676000.0,W
56023,WY,11.0,2060,16.2, 840 ,2.85,1001000.0,W
56025,WY,12.7,10260,17.4, 3400 ,3.06,5350000.0,W
56027,WY,13.1,330,16.3, 80 ,3.07,173000.0,W
56029,WY,11.1,3250,15.6, 950 ,3.34,1851000.0,W
56031,WY,11.3,990,17.8, 320 ,3.17,536000.0,W
56033,WY,11.7,3500,14.8, 970 ,3.33,1989000.0,W
56035,WY,10.0,1010,14.8, 360 ,3.36,580000.0,W
56037,WY,10.7,4750,17.0, 2030 ,3.14,2542000.0,W
56039,WY,9.7,2220,11.7, 520 ,4.2,1592000.0,W
56041,WY,12.8,2660,18.9, 1160 ,2.95,1340000.0,W
56043,WY,11.2,920,17.4, 350 ,3.16,497000.0,W
56045,WY,13.1,940,20.2, 300 ,3.15,505000.0,W
